deviceId,area,trap_line,code,boxLength,entrance,,,end,internal_baffels,,killtrap,lid_securitys,rebar,pinkTri,box_condition,note,photo,date_reported,volname
,Murchies,MK,Mk19r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk20,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,MK,Mk20r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk21,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk21r,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk22,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,MK,Mk22r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk23,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk23r,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk24,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk24a,,infill_style,,,,no_trap_baffle_no_slot door_baffle_wooden,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk25,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk25a,,infill_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk26,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk26a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk27,,new_style,,,,no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk27a,,new_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk28,,new_style,,,,no_trap_baffle_but_has_slot,,good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk28a,,new_style,,,,door_baffle_wooden no_trap_baffle_no_slot,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk29,,new_style,,,,door_baffle_wooden no_trap_baffle_but_has_slot,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk30,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk31,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk32,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk35a,,single_set,,,,door_baffle_wooden no_trap_baffle_but_has_slot,,DOC_200,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk36,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk37,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk38,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MK,Mk39,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA01,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA03,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA04,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA05,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA06,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA12,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA13,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA14,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA15,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA16,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA17,,new_style,,,,sainless_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,20-Jun,
,Murchies,MKA,MKA18,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA19,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA20,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA21,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA22,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA23,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA24,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA25,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA26,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA27,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA28,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA29,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA30,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA31,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA32,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA33,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA34,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA35,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA36,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA37,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA38,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA39,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA40,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA41,,new_style,,,,galve_mesh_trap_baffle,,good_design,shortscrew_and_nail,,,A,,,,
,Murchies,MKA,MKA42,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA43,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA44,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA45,,,,,,,,,,,,,,,,
,Murchies,MKA,MKA46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA47,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA48,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA49,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA50,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA51,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKA,MKA52,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB01,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB03,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB04,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB05,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB06,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB12,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB13,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB14,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB17,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,C,,,,
,Murchies,MKB,MKB18,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB19,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,C,,,,
,Murchies,MKB,MKB20,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB21,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB22,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB23,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB24,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB25,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB26,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,C,,,,
,Murchies,MKB,MKB27,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB28,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB29,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB30,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB31,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB32,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB36,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB37,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB38,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB39,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB40,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB41,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB42,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB43,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB44,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB45,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB47,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB48,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB49,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB50,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB51,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB52,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB53,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB54,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB55,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB56,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB57,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB58,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKB,MKB59,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE01,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE03,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE04,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE05,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE06,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE08,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE12,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE13,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE14,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE17,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE18,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE19,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE20,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE21,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE22,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE23,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE24,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE25,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE26,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE27,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE28,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE29,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE30,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE31,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE32,,new_style,,,,galve_mesh_trap_baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,MKE,MKE33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE36,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE37,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE38,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE39,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE40,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE41,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE42,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE43,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE44,,new_style,,,,galve_mesh_trap_baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,MKE,MKE45,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,MKE,MKE46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML01,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML02,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,ML,ML03,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets shortscrews,,,B,,,,
,Murchies,ML,ML04,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets shortscrews,,,B,,,,
,Murchies,ML,ML05,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,ML,ML06,,new_style,,,,door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML09,,new_style,,,,galve_mesh_trap_baffle,,good_design,65mm_screws kea_brackets,,,A,,,,
,Murchies,ML,ML10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML12,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML13,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML14,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,ML,ML17,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
